"","pKey","itemNum","Correct","Task","OptionChosen"
"735",157,7,1,"DV","Answer2"
"736",157,18,1,"DV","Answer3"
"737",157,3,1,"DV","Answer4"
"738",157,4,1,"DV","Answer2"
"739",157,8,1,"DV","Answer2"
"740",157,12,1,"DV","Answer3"
"741",158,9,0,"DV","Answer2"
"742",158,16,1,"DV","Answer3"
"743",158,14,0,"DV","Answer2"
"744",158,17,1,"DV","Answer3"
"745",158,13,0,"DV","Answer4"
"746",158,2,1,"DV","Answer3"
"747",158,19,1,"DV","Answer3"
"748",158,5,1,"DV","Answer3"
"749",158,11,1,"DV","Answer3"
"750",158,15,1,"DV","Answer3"
"751",158,6,1,"DV","Answer3"
"752",158,20,1,"DV","Answer3"
"753",158,1,1,"DV","Answer4"
"754",158,10,1,"DV","Answer2"
"755",158,7,1,"DV","Answer2"
"756",158,18,1,"DV","Answer3"
"757",158,3,1,"DV","Answer4"
"758",158,4,1,"DV","Answer2"
"759",158,8,1,"DV","Answer2"
"760",158,12,1,"DV","Answer3"
"761",160,9,1,"DV","Answer3"
"762",160,16,1,"DV","Answer3"
"763",160,14,1,"DV","Answer3"
"764",160,17,1,"DV","Answer3"
"765",160,13,1,"DV","Answer3"
"766",160,2,1,"DV","Answer3"
"767",160,19,1,"DV","Answer3"
"768",160,5,1,"DV","Answer3"
"769",160,11,1,"DV","Answer3"
"770",160,15,1,"DV","Answer3"
"771",160,6,1,"DV","Answer3"
"772",160,20,1,"DV","Answer3"
"773",160,1,1,"DV","Answer4"
"774",160,10,1,"DV","Answer2"
"775",160,7,1,"DV","Answer2"
"776",160,18,1,"DV","Answer3"
"777",160,3,1,"DV","Answer4"
"778",160,4,1,"DV","Answer2"
"779",160,8,1,"DV","Answer2"
"780",160,12,0,"DV","Answer1"
"781",161,9,1,"DV","Answer3"
"782",161,16,0,"DV","Answer1"
"783",161,14,1,"DV","Answer3"
"784",161,17,1,"DV","Answer3"
"785",161,13,1,"DV","Answer3"
"786",161,2,0,"DV","Answer1"
"787",161,19,1,"DV","Answer3"
"788",161,5,1,"DV","Answer3"
"789",161,11,1,"DV","Answer3"
"790",161,15,1,"DV","Answer3"
"791",161,6,1,"DV","Answer3"
"792",161,20,1,"DV","Answer3"
"793",161,1,1,"DV","Answer4"
"794",161,10,1,"DV","Answer2"
"795",161,7,1,"DV","Answer2"
"796",161,18,0,"DV","Answer1"
"797",161,3,1,"DV","Answer4"
"798",161,4,1,"DV","Answer2"
"799",161,8,1,"DV","Answer2"
"800",161,12,0,"DV","Answer1"
"801",162,9,1,"DV","Answer3"
"802",162,16,1,"DV","Answer3"
"803",162,14,1,"DV","Answer3"
"804",162,17,1,"DV","Answer3"
"805",162,13,1,"DV","Answer3"
"806",162,2,1,"DV","Answer3"
"807",162,19,1,"DV","Answer3"
"808",162,5,1,"DV","Answer3"
"809",162,11,1,"DV","Answer3"
"810",162,15,1,"DV","Answer3"
"811",162,6,1,"DV","Answer3"
"812",162,20,1,"DV","Answer3"
"813",162,1,1,"DV","Answer4"
"814",162,10,1,"DV","Answer2"
"815",162,7,1,"DV","Answer2"
"816",162,18,1,"DV","Answer3"
"817",162,3,1,"DV","Answer4"
"818",162,4,1,"DV","Answer2"
"819",162,8,1,"DV","Answer2"
"820",162,12,1,"DV","Answer3"
"821",165,9,1,"DV","Answer3"
"822",165,16,0,"DV","Answer1"
"823",165,14,1,"DV","Answer3"
"824",165,17,1,"DV","Answer3"
"825",165,13,1,"DV","Answer3"
"826",165,2,1,"DV","Answer3"
"827",165,19,1,"DV","Answer3"
"828",165,5,1,"DV","Answer3"
"829",165,11,1,"DV","Answer3"
"830",165,15,1,"DV","Answer3"
"831",165,6,1,"DV","Answer3"
"832",165,20,1,"DV","Answer3"
"833",165,1,1,"DV","Answer4"
"834",165,10,1,"DV","Answer2"
"835",165,7,1,"DV","Answer2"
"836",165,18,1,"DV","Answer3"
"837",165,3,1,"DV","Answer4"
"838",165,4,1,"DV","Answer2"
"839",165,8,1,"DV","Answer2"
"840",165,12,1,"DV","Answer3"
"841",167,9,1,"DV","Answer3"
"842",167,16,0,"DV","Answer1"
"843",167,14,0,"DV","Answer1"
"844",167,17,1,"DV","Answer3"
"845",167,13,1,"DV","Answer3"
"846",167,2,0,"DV","Answer1"
"847",167,19,1,"DV","Answer3"
"848",167,5,1,"DV","Answer3"
"849",167,11,1,"DV","Answer3"
"850",167,15,1,"DV","Answer3"
"851",167,6,1,"DV","Answer3"
"852",167,20,1,"DV","Answer3"
"853",167,1,1,"DV","Answer4"
"854",167,10,1,"DV","Answer2"
"855",167,7,1,"DV","Answer2"
"856",167,18,1,"DV","Answer3"
"857",167,3,1,"DV","Answer4"
"858",167,4,1,"DV","Answer2"
"859",167,8,1,"DV","Answer2"
"860",167,12,1,"DV","Answer3"
"861",168,9,1,"DV","Answer3"
"862",168,16,0,"DV","Answer1"
"863",168,14,0,"DV","Answer1"
"864",168,17,0,"DV","Answer1"
"865",168,13,1,"DV","Answer3"
"866",168,2,1,"DV","Answer3"
"867",168,19,0,"DV","Answer1"
"868",168,5,1,"DV","Answer3"
"869",168,11,1,"DV","Answer3"
"870",168,15,1,"DV","Answer3"
"871",168,6,1,"DV","Answer3"
"872",168,20,1,"DV","Answer3"
"873",168,1,1,"DV","Answer4"
"874",168,10,1,"DV","Answer2"
"875",168,7,1,"DV","Answer2"
"876",168,18,1,"DV","Answer3"
"877",168,3,1,"DV","Answer4"
"878",168,4,1,"DV","Answer2"
"879",168,8,1,"DV","Answer2"
"880",168,12,1,"DV","Answer3"
"881",169,9,1,"DV","Answer3"
"882",169,16,0,"DV","Answer1"
"883",169,14,1,"DV","Answer3"
"884",169,17,1,"DV","Answer3"
"885",169,13,1,"DV","Answer3"
"886",169,2,1,"DV","Answer3"
"887",169,19,1,"DV","Answer3"
"888",169,5,1,"DV","Answer3"
"889",169,11,1,"DV","Answer3"
"890",169,15,1,"DV","Answer3"
"891",169,6,1,"DV","Answer3"
"892",169,20,1,"DV","Answer3"
"893",169,1,0,"DV","Answer1"
"894",169,10,1,"DV","Answer2"
"895",169,7,1,"DV","Answer2"
"896",169,18,1,"DV","Answer3"
"897",169,3,1,"DV","Answer4"
"898",169,4,1,"DV","Answer2"
"899",169,8,1,"DV","Answer2"
"900",169,12,1,"DV","Answer3"
"901",17,9,1,"DV","Answer3"
"902",17,16,1,"DV","Answer3"
"903",17,14,0,"DV","Answer1"
"904",17,17,1,"DV","Answer3"
"905",17,13,1,"DV","Answer3"
"906",17,2,0,"DV","Answer1"
"907",17,19,0,"DV","Answer1"
"908",17,5,1,"DV","Answer3"
"909",17,11,1,"DV","Answer3"
"910",17,15,1,"DV","Answer3"
"911",17,6,1,"DV","Answer3"
"912",17,20,1,"DV","Answer3"
"913",17,1,1,"DV","Answer4"
"914",17,10,1,"DV","Answer2"
"915",17,7,1,"DV","Answer2"
"916",17,18,1,"DV","Answer3"
"917",17,3,1,"DV","Answer4"
"918",17,4,1,"DV","Answer2"
"919",17,8,1,"DV","Answer2"
"920",17,12,0,"DV","Answer1"
"921",170,9,1,"DV","Answer3"
"922",170,16,0,"DV","Answer1"
"923",170,14,1,"DV","Answer3"
"924",170,17,1,"DV","Answer3"
"925",170,13,1,"DV","Answer3"
"926",170,2,0,"DV","Answer2"
"927",170,19,1,"DV","Answer3"
"928",170,5,1,"DV","Answer3"
"929",170,11,1,"DV","Answer3"
"930",170,15,1,"DV","Answer3"
"931",170,6,1,"DV","Answer3"
"932",170,20,0,"DV","Answer1"
"933",170,1,1,"DV","Answer4"
"934",170,10,1,"DV","Answer2"
"935",170,7,1,"DV","Answer2"
"936",170,18,1,"DV","Answer3"
"937",170,3,1,"DV","Answer4"
"938",170,4,1,"DV","Answer2"
"939",170,8,1,"DV","Answer2"
"940",170,12,1,"DV","Answer3"
"941",171,9,1,"DV","Answer3"
"942",171,16,1,"DV","Answer3"
"943",171,14,1,"DV","Answer3"
"944",171,17,1,"DV","Answer3"
"945",171,13,1,"DV","Answer3"
"946",171,2,1,"DV","Answer3"
"947",171,19,1,"DV","Answer3"
"948",171,5,1,"DV","Answer3"
"949",171,11,1,"DV","Answer3"
"950",171,15,1,"DV","Answer3"
"951",171,6,1,"DV","Answer3"
"952",171,20,1,"DV","Answer3"
"953",171,1,1,"DV","Answer4"
"954",171,10,1,"DV","Answer2"
"955",171,7,1,"DV","Answer2"
"956",171,18,1,"DV","Answer3"
"957",171,3,1,"DV","Answer4"
"958",171,4,1,"DV","Answer2"
"959",171,8,1,"DV","Answer2"
"960",171,12,1,"DV","Answer3"
"961",175,9,0,"DV","Answer2"
"962",175,16,0,"DV","Answer1"
"963",175,14,1,"DV","Answer3"
"964",175,17,1,"DV","Answer3"
"965",175,13,1,"DV","Answer3"
"966",175,2,1,"DV","Answer3"
"967",175,19,1,"DV","Answer3"
"968",175,5,1,"DV","Answer3"
"969",175,11,1,"DV","Answer3"
"970",175,15,1,"DV","Answer3"
"971",175,6,1,"DV","Answer3"
"972",175,20,1,"DV","Answer3"
"973",175,1,1,"DV","Answer4"
"974",175,10,1,"DV","Answer2"
"975",175,7,1,"DV","Answer2"
"976",175,18,1,"DV","Answer3"
"977",175,3,1,"DV","Answer4"
"978",175,4,0,"DV","Answer4"
"979",175,8,1,"DV","Answer2"
"980",175,12,1,"DV","Answer3"
"981",177,9,1,"DV","Answer3"
"982",177,16,1,"DV","Answer3"
"983",177,14,1,"DV","Answer3"
"984",177,17,1,"DV","Answer3"
"985",177,13,1,"DV","Answer3"
"986",177,2,1,"DV","Answer3"
"987",177,19,1,"DV","Answer3"
"988",177,5,1,"DV","Answer3"
"989",177,11,1,"DV","Answer3"
"990",177,15,1,"DV","Answer3"
"991",177,6,1,"DV","Answer3"
"992",177,20,0,"DV","Answer1"
"993",177,1,1,"DV","Answer4"
"994",177,10,1,"DV","Answer2"
"995",177,7,1,"DV","Answer2"
"996",177,18,1,"DV","Answer3"
"997",177,3,1,"DV","Answer4"
"998",177,4,1,"DV","Answer2"
"999",177,8,1,"DV","Answer2"
"1000",177,12,1,"DV","Answer3"
"1001",178,9,1,"DV","Answer3"
"1002",178,16,1,"DV","Answer3"
"1003",178,14,0,"DV","Answer2"
"1004",178,17,1,"DV","Answer3"
"1005",178,13,1,"DV","Answer3"
"1006",178,2,1,"DV","Answer3"
"1007",178,19,1,"DV","Answer3"
"1008",178,5,1,"DV","Answer3"
"1009",178,11,1,"DV","Answer3"
"1010",178,15,1,"DV","Answer3"
"1011",178,6,1,"DV","Answer3"
"1012",178,20,1,"DV","Answer3"
"1013",178,1,1,"DV","Answer4"
"1014",178,10,1,"DV","Answer2"
"1015",178,7,1,"DV","Answer2"
"1016",178,18,1,"DV","Answer3"
"1017",178,3,1,"DV","Answer4"
"1018",178,4,1,"DV","Answer2"
"1019",178,8,1,"DV","Answer2"
"1020",178,12,0,"DV","Answer1"
"1021",179,9,1,"DV","Answer3"
"1022",179,16,1,"DV","Answer3"
"1023",179,14,1,"DV","Answer3"
"1024",179,17,1,"DV","Answer3"
"1025",179,13,1,"DV","Answer3"
"1026",179,2,1,"DV","Answer3"
"1027",179,19,0,"DV","Answer1"
"1028",179,5,1,"DV","Answer3"
"1029",179,11,1,"DV","Answer3"
"1030",179,15,0,"DV","Answer1"
"1031",179,6,1,"DV","Answer3"
"1032",179,20,0,"DV","Answer1"
"1033",179,1,1,"DV","Answer4"
"1034",179,10,0,"DV","Answer1"
"1035",179,7,1,"DV","Answer2"
"1036",179,18,1,"DV","Answer3"
"1037",179,3,1,"DV","Answer4"
"1038",179,4,1,"DV","Answer2"
"1039",179,8,1,"DV","Answer2"
"1040",179,12,0,"DV","Answer1"
"1041",18,9,1,"DV","Answer3"
"1042",18,16,0,"DV","Answer1"
"1043",18,14,1,"DV","Answer3"
"1044",18,17,1,"DV","Answer3"
"1045",18,13,1,"DV","Answer3"
"1046",18,2,1,"DV","Answer3"
"1047",18,19,1,"DV","Answer3"
"1048",18,5,0,"DV","Answer1"
"1049",18,11,1,"DV","Answer3"
"1050",18,15,1,"DV","Answer3"
"1051",18,6,0,"DV","Answer4"
"1052",18,20,0,"DV","Answer1"
"1053",18,1,1,"DV","Answer4"
"1054",18,10,1,"DV","Answer2"
"1055",18,7,1,"DV","Answer2"
"1056",18,18,1,"DV","Answer3"
"1057",18,3,1,"DV","Answer4"
"1058",18,4,1,"DV","Answer2"
"1059",18,8,1,"DV","Answer2"
"1060",18,12,1,"DV","Answer3"
"1061",180,9,1,"DV","Answer3"
"1062",180,16,1,"DV","Answer3"
"1063",180,14,0,"DV","Answer1"
"1064",180,17,1,"DV","Answer3"
"1065",180,13,1,"DV","Answer3"
"1066",180,2,1,"DV","Answer3"
"1067",180,19,1,"DV","Answer3"
"1068",180,5,1,"DV","Answer3"
"1069",180,11,1,"DV","Answer3"
"1070",180,15,1,"DV","Answer3"
"1071",180,6,1,"DV","Answer3"
"1072",180,20,1,"DV","Answer3"
"1073",180,1,1,"DV","Answer4"
"1074",180,10,1,"DV","Answer2"
"1075",180,7,1,"DV","Answer2"
"1076",180,18,1,"DV","Answer3"
"1077",180,3,1,"DV","Answer4"
"1078",180,4,1,"DV","Answer2"
"1079",180,8,1,"DV","Answer2"
"1080",180,12,1,"DV","Answer3"
"1081",181,9,1,"DV","Answer3"
"1082",181,16,1,"DV","Answer3"
"1083",181,14,1,"DV","Answer3"
"1084",181,17,1,"DV","Answer3"
"1085",181,13,1,"DV","Answer3"
"1086",181,2,1,"DV","Answer3"
"1087",181,19,1,"DV","Answer3"
"1088",181,5,1,"DV","Answer3"
"1089",181,11,1,"DV","Answer3"
"1090",181,15,1,"DV","Answer3"
"1091",181,6,1,"DV","Answer3"
"1092",181,20,1,"DV","Answer3"
"1093",181,1,1,"DV","Answer4"
"1094",181,10,1,"DV","Answer2"
"1095",181,7,1,"DV","Answer2"
"1096",181,18,1,"DV","Answer3"
"1097",181,3,1,"DV","Answer4"
"1098",181,4,1,"DV","Answer2"
"1099",181,8,0,"DV","Answer4"
"1100",181,12,1,"DV","Answer3"
"1101",182,9,1,"DV","Answer3"
"1102",182,16,0,"DV","Answer1"
"1103",182,14,1,"DV","Answer3"
"1104",182,17,0,"DV","Answer1"
"1105",182,13,1,"DV","Answer3"
"1106",182,2,0,"DV","Answer1"
"1107",182,19,0,"DV","Answer2"
"1108",182,5,1,"DV","Answer3"
"1109",182,11,1,"DV","Answer3"
"1110",182,15,0,"DV","Answer1"
"1111",182,6,1,"DV","Answer3"
"1112",182,20,1,"DV","Answer3"
"1113",182,1,1,"DV","Answer4"
"1114",182,10,1,"DV","Answer2"
"1115",182,7,1,"DV","Answer2"
"1116",182,18,1,"DV","Answer3"
"1117",182,3,1,"DV","Answer4"
"1118",182,4,1,"DV","Answer2"
"1119",182,8,1,"DV","Answer2"
"1120",182,12,1,"DV","Answer3"
"1121",183,9,1,"DV","Answer3"
"1122",183,16,0,"DV","Answer1"
"1123",183,14,1,"DV","Answer3"
"1124",183,17,1,"DV","Answer3"
"1125",183,13,1,"DV","Answer3"
"1126",183,2,1,"DV","Answer3"
"1127",183,19,1,"DV","Answer3"
"1128",183,5,1,"DV","Answer3"
"1129",183,11,1,"DV","Answer3"
"1130",183,15,0,"DV","Answer1"
"1131",183,6,0,"DV","Answer2"
"1132",183,20,0,"DV","Answer1"
"1133",183,1,0,"DV","Answer1"
"1134",183,10,1,"DV","Answer2"
"1135",183,7,1,"DV","Answer2"
"1136",183,18,1,"DV","Answer3"
"1137",183,3,1,"DV","Answer4"
"1138",183,4,1,"DV","Answer2"
"1139",183,8,1,"DV","Answer2"
"1140",183,12,1,"DV","Answer3"
"1141",184,9,1,"DV","Answer3"
"1142",184,16,0,"DV","Answer1"
"1143",184,14,1,"DV","Answer3"
"1144",184,17,1,"DV","Answer3"
"1145",184,13,1,"DV","Answer3"
"1146",184,2,1,"DV","Answer3"
"1147",184,19,1,"DV","Answer3"
"1148",184,5,1,"DV","Answer3"
"1149",184,11,1,"DV","Answer3"
"1150",184,15,0,"DV","Answer1"
"1151",184,6,1,"DV","Answer3"
"1152",184,20,1,"DV","Answer3"
"1153",184,1,1,"DV","Answer4"
"1154",184,10,1,"DV","Answer2"
"1155",184,7,1,"DV","Answer2"
"1156",184,18,1,"DV","Answer3"
"1157",184,3,1,"DV","Answer4"
"1158",184,4,1,"DV","Answer2"
"1159",184,8,1,"DV","Answer2"
"1160",184,12,0,"DV","Answer1"
"1161",185,9,1,"DV","Answer3"
"1162",185,16,0,"DV","Answer1"
"1163",185,14,1,"DV","Answer3"
"1164",185,17,1,"DV","Answer3"
"1165",185,13,1,"DV","Answer3"
"1166",185,2,1,"DV","Answer3"
"1167",185,19,1,"DV","Answer3"
"1168",185,5,1,"DV","Answer3"
"1169",185,11,1,"DV","Answer3"
"1170",185,15,0,"DV","Answer1"
"1171",185,6,1,"DV","Answer3"
"1172",185,20,1,"DV","Answer3"
"1173",185,1,0,"DV","Answer1"
"1174",185,10,1,"DV","Answer2"
"1175",185,7,1,"DV","Answer2"
"1176",185,18,1,"DV","Answer3"
"1177",185,3,1,"DV","Answer4"
"1178",185,4,1,"DV","Answer2"
"1179",185,8,1,"DV","Answer2"
"1180",185,12,1,"DV","Answer3"
"1181",186,9,1,"DV","Answer3"
"1182",186,16,1,"DV","Answer3"
"1183",186,14,0,"DV","Answer1"
"1184",186,17,1,"DV","Answer3"
"1185",186,13,1,"DV","Answer3"
"1186",186,2,1,"DV","Answer3"
"1187",186,19,1,"DV","Answer3"
"1188",186,5,1,"DV","Answer3"
"1189",186,11,1,"DV","Answer3"
"1190",186,15,1,"DV","Answer3"
"1191",186,6,1,"DV","Answer3"
"1192",186,20,1,"DV","Answer3"
"1193",186,1,1,"DV","Answer4"
"1194",186,10,1,"DV","Answer2"
"1195",186,7,1,"DV","Answer2"
"1196",186,18,1,"DV","Answer3"
"1197",186,3,1,"DV","Answer4"
"1198",186,4,1,"DV","Answer2"
"1199",186,8,1,"DV","Answer2"
"1200",186,12,1,"DV","Answer3"
"1201",187,9,0,"DV","Answer1"
"1202",187,16,0,"DV","Answer1"
"1203",187,14,1,"DV","Answer3"
"1204",187,17,1,"DV","Answer3"
"1205",187,13,1,"DV","Answer3"
"1206",187,2,0,"DV","Answer1"
"1207",187,19,1,"DV","Answer3"
"1208",187,5,1,"DV","Answer3"
"1209",187,11,1,"DV","Answer3"
"1210",187,15,0,"DV","Answer1"
"1211",187,6,0,"DV","Answer4"
"1212",187,20,1,"DV","Answer3"
"1213",187,1,1,"DV","Answer4"
"1214",187,10,1,"DV","Answer2"
"1215",187,7,1,"DV","Answer2"
"1216",187,18,1,"DV","Answer3"
"1217",187,3,1,"DV","Answer4"
"1218",187,4,1,"DV","Answer2"
"1219",187,8,1,"DV","Answer2"
"1220",187,12,0,"DV","Answer1"
"1221",188,9,1,"DV","Answer3"
"1222",188,16,0,"DV","Answer1"
"1223",188,14,0,"DV","Answer1"
"1224",188,17,1,"DV","Answer3"
"1225",188,13,1,"DV","Answer3"
"1226",188,2,1,"DV","Answer3"
"1227",188,19,1,"DV","Answer3"
"1228",188,5,1,"DV","Answer3"
"1229",188,11,1,"DV","Answer3"
"1230",188,15,0,"DV","Answer1"
"1231",188,6,1,"DV","Answer3"
"1232",188,20,1,"DV","Answer3"
"1233",188,1,1,"DV","Answer4"
"1234",188,10,1,"DV","Answer2"
"1235",188,7,1,"DV","Answer2"
"1236",188,18,1,"DV","Answer3"
"1237",188,3,1,"DV","Answer4"
"1238",188,4,1,"DV","Answer2"
"1239",188,8,1,"DV","Answer2"
"1240",188,12,1,"DV","Answer3"
"1241",189,9,1,"DV","Answer3"
"1242",189,16,1,"DV","Answer3"
"1243",189,14,0,"DV","Answer1"
"1244",189,17,1,"DV","Answer3"
"1245",189,13,1,"DV","Answer3"
"1246",189,2,1,"DV","Answer3"
"1247",189,19,1,"DV","Answer3"
"1248",189,5,1,"DV","Answer3"
"1249",189,11,1,"DV","Answer3"
"1250",189,15,1,"DV","Answer3"
"1251",189,6,1,"DV","Answer3"
"1252",189,20,1,"DV","Answer3"
"1253",189,1,0,"DV","Answer1"
"1254",189,10,1,"DV","Answer2"
"1255",189,7,1,"DV","Answer2"
"1256",189,18,1,"DV","Answer3"
"1257",189,3,1,"DV","Answer4"
"1258",189,4,1,"DV","Answer2"
"1259",189,8,1,"DV","Answer2"
"1260",189,12,1,"DV","Answer3"
"1261",19,9,1,"DV","Answer3"
"1262",19,16,0,"DV","Answer1"
"1263",19,14,1,"DV","Answer3"
"1264",19,17,1,"DV","Answer3"
"1265",19,13,1,"DV","Answer3"
"1266",19,2,1,"DV","Answer3"
"1267",19,19,1,"DV","Answer3"
"1268",19,5,1,"DV","Answer3"
"1269",19,11,1,"DV","Answer3"
"1270",19,15,1,"DV","Answer3"
"1271",19,6,1,"DV","Answer3"
"1272",19,20,1,"DV","Answer3"
"1273",19,1,1,"DV","Answer4"
"1274",19,10,1,"DV","Answer2"
"1275",19,7,1,"DV","Answer2"
"1276",19,18,1,"DV","Answer3"
"1277",19,3,1,"DV","Answer4"
"1278",19,4,1,"DV","Answer2"
"1279",19,8,1,"DV","Answer2"
"1280",19,12,1,"DV","Answer3"
"1281",190,9,1,"DV","Answer3"
"1282",190,16,1,"DV","Answer3"
"1283",190,14,1,"DV","Answer3"
"1284",190,17,1,"DV","Answer3"
"1285",190,13,1,"DV","Answer3"
"1286",190,2,1,"DV","Answer3"
"1287",190,19,1,"DV","Answer3"
"1288",190,5,1,"DV","Answer3"
"1289",190,11,1,"DV","Answer3"
"1290",190,15,1,"DV","Answer3"
"1291",190,6,1,"DV","Answer3"
"1292",190,20,1,"DV","Answer3"
"1293",190,1,1,"DV","Answer4"
"1294",190,10,1,"DV","Answer2"
"1295",190,7,1,"DV","Answer2"
"1296",190,18,1,"DV","Answer3"
"1297",190,3,1,"DV","Answer4"
"1298",190,4,1,"DV","Answer2"
"1299",190,8,1,"DV","Answer2"
"1300",190,12,1,"DV","Answer3"
"1301",191,9,1,"DV","Answer3"
"1302",191,16,1,"DV","Answer3"
"1303",191,14,1,"DV","Answer3"
"1304",191,17,1,"DV","Answer3"
"1305",191,13,1,"DV","Answer3"
"1306",191,2,1,"DV","Answer3"
"1307",191,19,1,"DV","Answer3"
"1308",191,5,1,"DV","Answer3"
"1309",191,11,1,"DV","Answer3"
"1310",191,15,1,"DV","Answer3"
"1311",191,6,1,"DV","Answer3"
"1312",191,20,0,"DV","Answer1"
"1313",191,1,1,"DV","Answer4"
"1314",191,10,1,"DV","Answer2"
"1315",191,7,1,"DV","Answer2"
"1316",191,18,1,"DV","Answer3"
"1317",191,3,1,"DV","Answer4"
"1318",191,4,1,"DV","Answer2"
"1319",191,8,1,"DV","Answer2"
"1320",191,12,0,"DV","Answer1"
"1321",193,9,1,"DV","Answer3"
"1322",193,16,1,"DV","Answer3"
"1323",193,14,1,"DV","Answer3"
"1324",193,17,1,"DV","Answer3"
"1325",193,13,1,"DV","Answer3"
"1326",193,2,1,"DV","Answer3"
"1327",193,19,1,"DV","Answer3"
"1328",193,5,1,"DV","Answer3"
"1329",193,11,1,"DV","Answer3"
"1330",193,15,1,"DV","Answer3"
"1331",193,6,1,"DV","Answer3"
"1332",193,20,1,"DV","Answer3"
"1333",193,1,1,"DV","Answer4"
"1334",193,10,1,"DV","Answer2"
"1335",193,7,1,"DV","Answer2"
"1336",193,18,1,"DV","Answer3"
"1337",193,3,1,"DV","Answer4"
"1338",193,4,1,"DV","Answer2"
"1339",193,8,1,"DV","Answer2"
"1340",193,12,0,"DV","Answer1"
"1341",194,9,1,"DV","Answer3"
"1342",194,16,0,"DV","Answer1"
"1343",194,14,1,"DV","Answer3"
"1344",194,17,1,"DV","Answer3"
"1345",194,13,1,"DV","Answer3"
"1346",194,2,0,"DV","Answer1"
"1347",194,19,1,"DV","Answer3"
"1348",194,5,1,"DV","Answer3"
"1349",194,11,1,"DV","Answer3"
"1350",194,15,1,"DV","Answer3"
"1351",194,6,1,"DV","Answer3"
"1352",194,20,1,"DV","Answer3"
"1353",194,1,1,"DV","Answer4"
"1354",194,10,1,"DV","Answer2"
"1355",194,7,1,"DV","Answer2"
"1356",194,18,1,"DV","Answer3"
"1357",194,3,1,"DV","Answer4"
"1358",194,4,1,"DV","Answer2"
"1359",194,8,1,"DV","Answer2"
"1360",194,12,1,"DV","Answer3"
"1361",195,9,0,"DV","Answer2"
"1362",195,16,0,"DV","Answer1"
"1363",195,14,0,"DV","Answer2"
"1364",195,17,1,"DV","Answer3"
"1365",195,13,1,"DV","Answer3"
"1366",195,2,0,"DV","Answer1"
"1367",195,19,1,"DV","Answer3"
"1368",195,5,1,"DV","Answer3"
"1369",195,11,0,"DV","Answer1"
"1370",195,15,0,"DV","Answer1"
"1371",195,6,0,"DV","Answer2"
"1372",195,20,1,"DV","Answer3"
"1373",195,1,1,"DV","Answer4"
"1374",195,10,1,"DV","Answer2"
"1375",195,7,1,"DV","Answer2"
"1376",195,18,1,"DV","Answer3"
"1377",195,3,1,"DV","Answer4"
"1378",195,4,1,"DV","Answer2"
"1379",195,8,1,"DV","Answer2"
"1380",195,12,1,"DV","Answer3"
"1381",196,9,1,"DV","Answer3"
"1382",196,16,1,"DV","Answer3"
"1383",196,14,0,"DV","Answer1"
"1384",196,17,1,"DV","Answer3"
"1385",196,13,1,"DV","Answer3"
"1386",196,2,1,"DV","Answer3"
"1387",196,19,0,"DV","Answer2"
"1388",196,5,1,"DV","Answer3"
"1389",196,11,1,"DV","Answer3"
"1390",196,15,1,"DV","Answer3"
"1391",196,6,1,"DV","Answer3"
"1392",196,20,1,"DV","Answer3"
"1393",196,1,1,"DV","Answer4"
"1394",196,10,1,"DV","Answer2"
"1395",196,7,1,"DV","Answer2"
"1396",196,18,1,"DV","Answer3"
"1397",196,3,1,"DV","Answer4"
"1398",196,4,1,"DV","Answer2"
"1399",196,8,1,"DV","Answer2"
"1400",196,12,1,"DV","Answer3"
"1401",199,9,0,"DV","Answer2"
"1402",199,16,0,"DV","Answer1"
"1403",199,14,1,"DV","Answer3"
"1404",199,17,1,"DV","Answer3"
"1405",199,13,1,"DV","Answer3"
"1406",199,2,0,"DV","Answer1"
"1407",199,19,1,"DV","Answer3"
"1408",199,5,1,"DV","Answer3"
"1409",199,11,1,"DV","Answer3"
"1410",199,15,1,"DV","Answer3"
"1411",199,6,1,"DV","Answer3"
"1412",199,20,1,"DV","Answer3"
"1413",199,1,1,"DV","Answer4"
"1414",199,10,1,"DV","Answer2"
"1415",199,7,1,"DV","Answer2"
"1416",199,18,1,"DV","Answer3"
"1417",199,3,1,"DV","Answer4"
"1418",199,4,1,"DV","Answer2"
"1419",199,8,1,"DV","Answer2"
"1420",199,12,1,"DV","Answer3"
"1421",20,9,0,"DV","Answer2"
"1422",20,16,0,"DV","Answer2"
"1423",20,14,1,"DV","Answer3"
"1424",20,17,1,"DV","Answer3"
"1425",20,13,1,"DV","Answer3"
"1426",20,2,1,"DV","Answer3"
"1427",20,19,1,"DV","Answer3"
"1428",20,5,1,"DV","Answer3"
"1429",20,11,1,"DV","Answer3"
"1430",20,15,1,"DV","Answer3"
"1431",20,6,1,"DV","Answer3"
"1432",20,20,1,"DV","Answer3"
"1433",20,1,1,"DV","Answer4"
"1434",20,10,1,"DV","Answer2"
"1435",20,7,1,"DV","Answer2"
"1436",20,18,1,"DV","Answer3"
"1437",20,3,1,"DV","Answer4"
"1438",20,4,1,"DV","Answer2"
"1439",20,8,1,"DV","Answer2"
"1440",20,12,1,"DV","Answer3"
"1441",200,9,1,"DV","Answer3"
"1442",200,16,0,"DV","Answer1"
"1443",200,14,1,"DV","Answer3"
"1444",200,17,1,"DV","Answer3"
"1445",200,13,1,"DV","Answer3"
